couponId,couponname,couponsecuritycode,couponamount,couponcurrency,couponpercent,couponstartdate,couponenddate,couponlimit,couponcategories,couponproducts,couponusedcount,couponlastuseddate,couponcomment,couponother
104698,0010104NKL,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
104697,0010102LLK,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
104696,0010098Y2A,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
104695,0010091DBJ,6E6F26A62B,68,SGD,0,6/15/2014,1/15/2015,1,,,1,8/27/2014,Actual exp is 15 Dec 2014,
104694,0010084VVD,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
104693,0010077AMD,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
104692,0010076O19,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
104691,001005826J,9573D9B876,68,SGD,0,6/15/2014,1/15/2015,1,,,1,8/28/2014,Actual exp is 15 Dec 2014,
104690,0010054ADN,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
104689,0010051PO1,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
104688,0010047B9S,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
104687,0010043EG7,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
104686,0010042261,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
104685,0010030YJJ,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
104684,00100296JH,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
104683,00100278ZC,299FAA63A6,68,SGD,0,6/15/2014,1/15/2015,1,,,1,9/4/2014,Actual exp is 15 Dec 2014,
104682,001002610S,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
104681,0010021Y16,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
104680,00100189NQ,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
104679,00100154B3,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
104678,00100080UP,1E31DC419A ,68,SGD,0,6/15/2014,1/15/2015,1,,,1,8/27/2014,Actual exp is 15 Dec 2014,
104677,0010002RGB,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
104676,001025070R,,128,SGD,0,6/15/2014,1/15/2015,1,,0,,,Actual exp is 15 Dec 2014,
104463,0010003H0X,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec  2014,
103977,0010095WAY,192C1869BF,68,SGD,0,6/15/2014,1/15/2015,1,,,1,8/21/2014,Actual exp is 15 Dec  2014,
103976,0010128ALY,398365B50E,68,SGD,0,6/15/2014,1/15/2015,1,,,1,8/20/2014,Actual exp is 15 Dec  2014,
103975,0010248IGW,A2BB6A36A9,68,SGD,0,6/15/2014,1/15/2015,1,,,1,8/20/2014,Actual exp is 15 Dec  2014,
103973,0010244XTU,300B51E08A,98,SGD,0,6/15/2014,1/15/2015,1,,,1,8/19/2014,Actual exp is 15 Dec  2014,
103972,001009904P,049ED93C3D,128,SGD,0,6/15/2014,1/15/2015,1,,,1,8/20/2014,Actual exp is 15 Dec 2014,
103971,0010096MJI,cb92879ceb,98,SGD,0,6/15/2014,1/15/2015,1,,,1,8/20/2014,Actual exp date 15 Dec 2014,
103167,0010222NBC,F50158CB6A,128,SGD,0,6/15/2014,1/15/2015,1,,,1,8/22/2014,Actual exp is 15 Dec 2014,
103166,0010211DCJ,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103165,0010138MXH,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103164,0010115ADV,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103163,00100496O8,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103162,0010027M2H,C201E9DD74,128,SGD,0,6/15/2014,1/15/2015,1,,,1,8/27/2014,Actual exp is 15 Dec 2014,
103161,0010015NOU,A767923FB4,128,SGD,0,6/15/2014,1/15/2015,1,,,1,8/22/2014,Actual exp is 15 Dec 2014,
103160,00100049QJ,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103159,0010247X8R,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103158,0010218O56,2B4C30236F,98,SGD,0,6/15/2014,1/15/2015,1,,,1,8/20/2014,Actual exp is 15 Dec 2014,
103157,00101964CV,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103156,0010179LT3,B358F6ECF1,98,SGD,0,6/15/2014,1/15/2015,1,,,1,8/29/2014,Actual exp is 15 Dec 2014,
103155,0010168VLC,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103154,0010166PFI,4576DCAAB1,98,SGD,0,6/15/2014,1/15/2015,1,,,1,9/1/2014,Actual exp is 15 Dec 2014,
103153,0010156PN5,7F2A40B810,98,SGD,0,6/15/2014,1/15/2015,1,,,1,8/23/2014,Actual exp is 15 Dec 2014,
103152,0010155ZPB,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103151,0010127MEH,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103150,0010067GF0,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103149,00100583V4,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103148,00100291RM,488BA89D5B,98,SGD,0,6/15/2014,1/15/2015,1,,,1,8/20/2014,Actual exp is 15 Dec 2014,
103147,0010004W9I,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103145,0010244DPN,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103144,0010238516,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103143,0010234PXN,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103142,0010182AGL,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103141,001017771F,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103140,0010126BLK,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103139,0010069QMY,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
103138,0010013AL8,C060B49647,68,SGD,0,6/15/2014,1/15/2015,1,,,1,8/18/2014,Actual exp is 15 Dec 2014,
103137,00100107Y5,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102117,"0010160NG2			",,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102116,"0010069FXO			",,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102115,"0010205HLJ			",,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102114,"00101648G8			",,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102113,"0010048FFO			",,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102112,"0010236OF5			",,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102110,"0010159EHL			",,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102109,"0010156DG6			",,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102108,"00101219TX			",,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102107,"0010088QR7			",,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102105,"0010057G5K			",,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102104,00101916OP,8549FE1D8F,68,SGD,0,6/15/2014,1/15/2015,1,,,1,8/10/2014,Actual exp is 15 Dec 2014,
102103,001011476D,FF85733662,68,SGD,0,6/15/2014,1/15/2015,1,,,1,8/10/2014,Actual exp is 15 Dec 2014,
102102,0010132GTB,33468E3FBD,128,SGD,0,6/15/2014,1/15/2015,1,,,1,8/9/2014,Actual exp is 15 Dec 2014,
102020,"0010095PL5			",,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102019,"0010044F37			",,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102018,"0010031A7W			",,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102016,"00100107U7			",,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102015,"0010233B8P			",,98,SGD,0,6/15/2014,1/15/2015,1,,,1,,Actual exp is 15 Dec 2014,
102014,"0010224IRD			",,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102013,"0010222A2U			",,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102012,"0010208Q64			",,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102011,"0010183UVM			",,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102010,"00101811VG			",,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102009,"0010173YL3			",,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102008,"0010149ICY			",,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102007,"001013415E			",,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102006,"00101254AB			",,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102005,"0010082B77			",,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102004,"00100547TV			",,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102003,0010223NGI,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102002,0010206DSD,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102001,0010194OR7,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
102000,0010192NI7,FB3942859F,68,SGD,0,6/15/2014,1/15/2015,1,,,1,8/18/2014,Actual exp is 15 Dec 2014,
101999,00101886S4,3598DA46C6,68,SGD,0,6/15/2014,1/15/2015,1,,,1,8/7/2014,Actual exp is 15 Dec 2014,
101998,0010181JYS,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101997,00101728LY,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101996,0010113MVC,696E6637F2,68,SGD,0,6/15/2014,1/15/2015,1,,,1,8/4/2014,Actual exp is 15 Dec 2014,
101995,0010092VOB,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101994,0010087WL0,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101993,00100376AX,3633CBF3DC,68,SGD,0,6/15/2014,1/15/2015,1,,,1,8/20/2014,Actual exp is 15 Dec 2014,
101992,0010017JAI,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101991,0010014649,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101990,0010164AWB,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101095,0010179GW6,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101094,0010062FB3,2100D84B19,128,SGD,0,6/15/2014,1/15/2015,1,,,1,8/20/2014,Actual exp is 15 Dec 2014,
101093,0010042PF8,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101092,001002392I,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101091,00100053EV,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101090,0010248O3O,089292182F,98,SGD,0,6/15/2014,1/15/2015,1,,,1,8/17/2014,,
101089,0010121BR9,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,,
101088,0010112GK9,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,,
101087,0010109QM7,64C812C99C,98,SGD,0,6/15/2014,1/15/2015,1,,,1,8/2/2014,,
101086,0010095HKR,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,,
101085,0010035ULT,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,,
101084,0010245YN1,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101083,0010218W19,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101082,0010186FOK,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101081,0010184GWK,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101080,0010179477,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101079,00101517BJ,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101078,0010143FRF,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101077,0010138IP9,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101076,0010123H9A,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101075,0010122WG7,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101074,0010108W1H,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101073,0010089RMP,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101072,0010074XAN,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101071,0010068298,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101070,0010062M2U,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101069,0010053T64,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101068,0010038UJL,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101067,0010035SAX,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101066,0010023Q5D,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101065,0010020FDS,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101064,0010019K87,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101063,0010007PZ1,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
101062,0010005U2F,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100055,00102393V3,82AE466B1F,68,SGD,0,6/15/2014,1/15/2015,1,,,1,7/19/2014,Actual exp is 15 Dec 2014,
100054,0010226CI0,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100053,0010011YWG,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100052,0010178TUL,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100051,0010155IGV,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100050,0010247PJA,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100049,00100932CR,,68,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100048,00100066KV,492517A164,68,SGD,0,6/15/2014,1/15/2015,1,,,1,8/14/2014,Actual exp is 15 Dec 2014,
100047,"0010244XWK			",,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100046,"0010242UTN			",,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100045,"0010205FLH			",,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100044,"0010157MQ9			",,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100043,"0010113KVA			",,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100042,"0010087K4I			",,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100041,"0010081156			",,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100040,"0010002C3U			",,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100039,0010001S205,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100038,0010001S204,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100037,0010001S203,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100036,0010001S202,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100035,0010001S201,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100034,0010001S200,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100033,0010001S199,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100032,0010001S198,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100031,0010001S197,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
100030,0010001S196,,98,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98744,0010005UD117,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98743,0010005UD116,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98742,0010005UD115,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98741,0010005UD114,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98740,0010005UD113,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98739,0010005UD112,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98738,0010005UD111,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98737,0010005UD110,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98736,0010005UD109,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98735,0010005UD108,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98734,0010005UD107,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98733,0010005UD106,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98732,0010005UD105,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98731,0010005UD104,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98730,0010005UD103,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98729,0010005UD102,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98728,0010005UD101,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98727,0010005UD100,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98726,0010005UD99,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98725,0010005UD98,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98724,0010005UD97,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98723,0010005UD96,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98722,0010005UD95,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98721,0010005UD94,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98720,0010005UD93,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98719,0010005UD92,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98718,0010005UD91,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98717,0010005UD90,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98716,0010005UD89,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98715,0010005UD88,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98714,0010005UD87,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98713,0010005UD86,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98712,0010005UD85,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98711,0010005UD84,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98710,0010005UD83,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98709,0010005UD82,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98708,0010005UD81,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98707,0010005UD80,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98706,0010005UD79,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98705,0010005UD78,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98704,0010005UD77,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98703,0010005UD76,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98702,0010005UD75,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98701,0010005UD74,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98700,0010005UD73,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98699,0010005UD72,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98698,0010005UD71,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98697,0010005UD70,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98696,0010005UD69,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98695,0010005UD68,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98694,0010005UD67,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98693,0010005UD66,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98692,0010005UD65,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98691,0010005UD64,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98690,0010005UD63,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98689,0010005UD62,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98688,0010005UD61,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98687,0010005UD60,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98686,0010005UD59,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98685,0010005UD58,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98684,0010005UD57,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98683,0010005UD56,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98682,0010005UD55,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98681,0010005UD54,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98680,0010005UD53,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98679,0010005UD52,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98678,0010005UD51,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98677,0010005UD50,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98676,0010005UD49,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98675,0010005UD48,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98674,0010005UD47,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98673,0010005UD46,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98672,0010005UD45,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
98671,0010005UD44,,128,SGD,0,6/15/2014,1/15/2015,1,,,0,,Actual exp is 15 Dec 2014,
